gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
GRAMD2B	0.2494	0.016	0.2002	0.0217
ZNF608	0.0105	0.0123	0.0023	0.0037
DMXL1	0.6294	0.5866	0.2738	0.2744
LINC01170	0.7252	0.4562	0.693	0.4332
CYFIP2	0.5868	0.6902	0.5652	0.686
NR3C1	0.3206	0.206	0.0574	0.0686
ATP10B	0.7984	0.696	0.7576	0.6372
NDFIP1	0.3034	0.161	0.0745	0.0506
GRIA1	0.3198	0.1636	0.1638	0.0925
PPP2R2B	0.9362	0.6864	0.934	0.6734
NRG2	0.0097	0.1906	0.0073	0.1592
GALNT10	0.1474	0.0756	0.0099	0.0066
STK32A	0.0819	0.0674	0.0748	0.0616
SGCD	0.15	0.167	0.1012	0.1144
JAKMIP2	0.0944	0.0112	0.0276	0.0074
KCTD16	0.8894	0.6852	0.7758	0.5064
SPRY4-AS1	0.7194	0.812	0.6554	0.7748
_ENSG00000247199	0.0594	0.0492	0.0434	0.0331
RNF130	0.1116	0.0657	0.0309	0.024
CPEB4	0.5114	0.6612	0.3782	0.5698
NSD1	0.117	0.111	0.0522	0.095
NSG2	0.3988	0.3604	0.4112	0.3794
KCNIP1	0.337	0.1716	0.035	0.0202
RANBP17	0.3128	0.3206	0.3268	0.3078
GMDS-DT	0.2168	0.0862	0.0083	0.0033
JARID2	0.026	0.0061	0.0012	4e-04
PHACTR1	0.219	0.0491	0.223	0.039
ATXN1	0.5218	0.177	0.3738	0.0725
KIF13A	0.3162	0.3682	0.3214	0.3824
FARS2	0.2524	0.171	0.2374	0.1642
CDKAL1	0.2166	0.1274	0.1868	0.1188
GABBR1_ENSG00000204681	0.6216	0.4798	0.5446	0.4154
UBR2	0.7226	0.1644	0.5584	0.172
FAM135A	0.4912	0.5116	0.474	0.5262
HSP90AB1	0.3364	0.2928	0.2954	0.2306
KHDRBS2	0.746	0.5378	0.4658	0.2434
COL9A1	0.7868	0.632	0.6232	0.5086
SMAP1	0.5116	0.7208	0.3726	0.5952
BICRAL	0.4744	0.2134	0.0932	0.038
ADGRB3	0.4712	0.5306	0.3906	0.4472
DST	0.8332	0.9854	0.7124	0.9714
ZFAND3	0.0758	0.0521	0.0429	0.0313
LMBRD1	0.5022	0.7276	0.4128	0.646
BTBD9	0.0497	0.0098	0.0488	0.0142
SUPT3H	0.3176	0.3254	0.3302	0.2964
SNAP91	0.839	0.8696	0.7646	0.749
ME1	0.0639	4e-04	0.0313	5e-04
RIMS1	0.9352	0.968	0.85	0.9298
DOP1A	0.4848	0.3566	0.1364	0.1174
BCKDHB	0.2248	0.251	0.2536	0.2972
BACH2	0.5242	0.4618	0.3662	0.3556
ASCC3	0.3786	0.316	0.278	0.2332
SOBP	0.0744	0.0414	0.0087	0.0046
SENP6	0.5142	0.563	0.2692	0.3238
FOXO3	0.1004	0.0837	0.0665	0.0745
PNISR	0.182	0.2314	0.1994	0.2546
PHIP	0.3672	0.566	0.2492	0.4802
GRIK2	0.2682	0.3294	0.1536	0.2222
FUT9	0.9004	0.579	0.739	0.2736
KLHL32	0.927	0.494	0.9148	0.4592
ZNF292	0.048	0.0444	0.0161	0.0144
MYO6	0.8216	0.8212	0.6718	0.7034
_ENSG00000271860	0.3504	0.2558	0.1908	0.1158
REV3L	0.1488	0.1424	0.1636	0.164
FYN	0.2002	0.1048	0.1654	0.0875
HIVEP2	0.6286	0.6184	0.279	0.3616
EPB41L2	0.6434	0.4168	0.525	0.3228
CEP85L	0.4906	0.3462	0.265	0.1412
ARFGEF3	0.7156	0.4654	0.5376	0.2312
LAMA4	0.4698	0.5438	0.4356	0.5022
SGK1	0.2694	0.1638	0.1208	0.0785
AHI1	0.0891	0.0789	0.0765	0.0429
REPS1	0.1714	0.1552	0.0804	0.1104
TBC1D32	0.246	0.341	0.0765	0.2108
AIG1	0.1088	0.0107	0.0016	9e-04
PTPRK_ENSG00000152894	0.838	0.5116	0.6928	0.2812
CDK19	0.2114	0.5076	0.0929	0.444
PDE7B	0.199	0.2016	0.0716	0.086
NKAIN2	0.9512	0.5184	0.9116	0.345
SLC35F1	0.7718	0.6856	0.7394	0.6442
MAP3K5	0.0024	0.0049	7e-04	0.0054
_ENSG00000227220	0.1774	0.1652	0.1218	0.1178
TRAF3IP2-AS1	0.0596	0.0163	0.0064	0.0018
MARCKS	0.8322	0.6516	0.6016	0.3562
ARID1B	0.108	0.0866	0.0832	0.0615
RPS6KA2	0.0293	0.0095	0.0081	0.0025
SASH1	0.674	0.3352	0.6348	0.27
UST	0.7338	0.7598	0.6552	0.6772
QKI	0.2446	0.3084	0.189	0.2892
SNX9	0.8038	0.638	0.7802	0.604
AFDN	0.4018	0.3508	0.2888	0.2358
SYNE1	0.7336	0.5182	0.4698	0.3014
SHPRH	0.3374	0.3122	0.1712	0.2758
TIAM2	0.6834	0.8666	0.626	0.6988
UTRN	0.068	0.2878	0.0102	0.249
STXBP5	0.4796	0.3548	0.2698	0.1664
AMZ1	0.0469	0.0314	0.0153	0.0116
ZDHHC14	0.9112	0.9794	0.8794	0.9446
PRKN	0.4034	0.3076	0.2982	0.232
SCAF8	0.2042	0.1784	0.148	0.1302
THSD7A	0.0097	0.026	0.0045	0.0154
ETV1	0.6722	0.5554	0.3632	0.3094
HDAC9	0.2046	0.0898	0.0187	0.0084
ACTB	0.3796	0.1912	0.1346	0.0333
ITGB8	0.1754	0.164	0.1384	0.138
DNAH11	0.9566	0.919	0.8526	0.8406
HIBADH	0.1112	0.0855	0.1182	0.0959
TAX1BP1	0.286	0.3952	0.1868	0.3668
GLCCI1	0.515	0.594	0.4642	0.592
PHF14	0.566	0.4254	0.2676	0.1832
KLHL7	0.3144	0.357	0.2684	0.309
HNRNPA2B1	0.8364	0.8292	0.64	0.7596
NXPH1	0.1826	0.1346	0.0752	0.0528
GPNMB	0.2106	0.2416	0.1956	0.2424
NUP42	0.2114	0.1072	0.1758	0.1001
DGKB	0.5166	0.4606	0.1788	0.1916
MMD2	0.1328	0.1582	0.1112	0.1598
SDK1	0.0127	0.0086	4e-04	0.0021
CREB5	0.811	0.5316	0.7576	0.4598
JAZF1	0.1392	0.127	0.0834	0.0865
PDE1C	0.332	0.4112	0.1032	0.2056
TRA2A	0.1768	0.1272	0.1576	0.1264
TMEM196	0.7498	0.954	0.6418	0.9218
_ENSG00000278254	0.0331	0.0396	0.0298	0.0411
HECW1	0.4084	0.0896	0.397	0.0558
CDK13	0.0897	0.0996	0.0662	0.0746
COBL	0.3602	0.3132	0.2476	0.2174
BBS9	0.3554	0.3782	0.3374	0.372
SEPTIN7	0.1864	0.2102	0.177	0.1794
TNS3	0.1984	0.0635	0.1068	0.0226
ELMO1	0.3628	0.2798	0.387	0.2726
VWC2	0.1202	0.0638	0.0096	0.0043
PPIA	0.2048	0.2018	0.1996	0.1844
PHTF2	0.3736	0.2446	0.1108	0.0779
ADAM22	0.778	0.8888	0.6258	0.8542
CLIP2	0.8004	0.8448	0.7976	0.8398
HIP1	0.5522	0.3346	0.4584	0.214
DMTF1	0.5966	0.5864	0.3102	0.3582
CACNA2D1	0.8162	0.8704	0.67	0.7724
AUTS2	0.0084	0.0151	0.0025	0.0048
TPST1	0.4366	0.412	0.2836	0.2642
PCLO	0.8892	0.643	0.694	0.3656
MAGI2	0.3354	0.4396	0.3262	0.4384
_ENSG00000205485	0.0076	0.0038	0.0022	0.0019
_ENSG00000259628	0.1356	0.0983	0.0127	0.013
GTF2I	0.1416	0.1332	0.0282	0.0297
ANKIB1	0.4008	0.778	0.3772	0.7508
KMT2E	0.7684	0.9334	0.5618	0.8628
CDK14	0.5928	0.7248	0.5866	0.7048
NRCAM	0.804	0.361	0.6846	0.2018
SLC26A3	0.5966	0.4128	0.5296	0.3606
PON2	0.5578	0.1234	0.5598	0.1502
ZKSCAN1	0.251	0.4192	0.1628	0.3258
AKAP9	0.2844	0.3742	0.24	0.3556
SGCE	0.5792	0.49	0.389	0.299
CASD1	0.8522	0.6016	0.6434	0.3334
DOCK4	0.1224	0.0671	0.0741	0.0469
SRPK2	0.1566	0.2884	0.0404	0.1898
PPP1R9A	0.3668	0.4662	0.3364	0.4568
NAPEPLD_ENSG00000161048	0.4364	0.5424	0.3376	0.5056
COG5	0.024	0.0088	0.0223	0.0087
IMMP2L	0.3316	0.695	0.3392	0.7044
LHFPL3	0.0604	0.052	0.0308	0.0263
CUX1	0.3622	0.19	0.0383	0.0209
HIPK2	0.0807	0.0459	0.0311	0.0246
CTTNBP2	0.6412	0.3966	0.4996	0.1924
CNOT4	0.1396	0.1464	0.0822	0.0939
CADPS2	0.5032	0.3934	0.2626	0.2314
PTN	0.8362	0.6738	0.8016	0.6
PTPRZ1	0.7872	0.6476	0.5282	0.407
NRF1	0.196	0.1732	0.1734	0.1576
CHCHD3	0.5552	0.5278	0.3094	0.3536
CALD1	0.3816	0.4728	0.3616	0.5174
MKLN1	0.2886	0.3528	0.3232	0.3676
EXOC4	0.0634	0.033	0.0553	0.0369
DENND2A	0.5698	0.563	0.2178	0.3034
DGKI	0.8842	0.7478	0.822	0.685
BRAF	0.1962	0.1986	0.1728	0.1954
AHCYL2	0.1208	0.0408	0.0666	0.0157
KCND2	0.5412	0.7566	0.4566	0.7094
UBE2H	0.8266	0.68	0.8118	0.6518
LINC-PINT	0.4274	0.3968	0.4268	0.3936
_ENSG00000242593	0.5226	0.5988	0.4828	0.5582
TMEM178B	0.0536	0.0849	0.0302	0.0581
KMT2C	0.2524	0.2364	0.1252	0.1036
DPP6	0.0287	0.018	0.0183	0.0104
NLGN4X	0.0423	0.0718	0.0268	0.0513
PTPRN2	0.2436	0.194	0.1254	0.1007
CNTNAP2_ENSG00000174469	0.203	0.0952	0.1406	0.037
GPM6B	0.2042	0.3558	0.2064	0.365
SAT1	0.3718	0.4528	0.2054	0.2688
SH3KBP1	0.268	0.246	0.0837	0.1818
CASK	0.1654	0.1482	0.164	0.1366
CNKSR2	0.9158	0.726	0.7532	0.4182
TSPAN7	0.2636	0.1592	0.1872	0.1026
IL1RAPL1	0.4062	0.631	0.306	0.5524
RPS6KA3	0.1652	0.0726	0.0233	0.0223
BCOR	0.4934	0.2874	0.4176	0.242
DMD	0.411	0.4662	0.4222	0.4894
TMSB4X	0.187	0.1572	0.1426	0.1076
OPHN1	0.1492	0.112	0.1214	0.0885
SYP	0.3252	0.226	0.2708	0.1812
SHROOM4	0.7962	0.7556	0.7752	0.746
MAGED1	0.6558	0.888	0.69	0.8492
NLGN3	0.9336	0.589	0.9132	0.5082
LINC01278	0.0958	0.1588	0.0607	0.1982
ATRX	0.8306	0.7402	0.7754	0.74
PCDH11X	0.9104	0.5892	0.8494	0.4884
HDAC8	0.4062	0.1902	0.1182	0.0424
DIAPH2	0.0668	0.0465	0.0599	0.0506
BEX3	0.1538	0.0739	0.0681	0.0206
JPX	0.9148	0.7676	0.776	0.5314
FTX	0.2942	0.0966	0.0936	0.0286
_ENSG00000280870	0.0871	0.0426	0.002	0.0013
TENM1	0.349	0.9932	0.1776	0.9904
PAK3	0.9558	0.6766	0.8834	0.5956
GRIA3	0.482	0.3724	0.1796	0.1374
THOC2	0.0524	0.0691	0.0231	0.036
DANT2	0.4766	0.2584	0.221	0.1056
RBMX	0.5222	0.4794	0.2422	0.2726
CSMD1	0.2068	0.188	0.2042	0.209
LINC00632	0.2724	0.2798	0.0684	0.0654
PCM1	0.7764	0.7464	0.5492	0.5728
DPYSL2	0.224	0.2224	0.1894	0.185
CLU	0.1025	0.1076	0.0648	0.0697
PPP3CC	0.125	0.1032	0.123	0.0735
CSGALNACT1	0.0625	0.0379	0.0232	0.037
PSD3	0.3614	0.1506	0.149	0.0421
DLC1	0.5672	0.3476	0.4606	0.3004
XKR6	0.1704	0.1002	0.1144	0.0669
TNKS	0.5124	0.8208	0.4902	0.8182
MSRA	0.087	0.032	0.0251	0.0138
SGCZ	0.3168	0.24	0.095	0.0806
PPP2R2A	0.2714	0.381	0.1348	0.332
RB1CC1	0.6862	0.4228	0.3624	0.1586
FGFR1	0.734	0.5416	0.5492	0.343
SARAF	0.2122	0.138	0.1322	0.09
HMBOX1	0.3486	0.6806	0.3602	0.7322
SNTG1	0.9738	0.6638	0.9696	0.5848
NSD3	0.736	0.7342	0.4834	0.5356
SPIDR	0.3232	0.3368	0.0207	0.0398
XKR4	0.084	0.143	0.0376	0.0834
STAU2	0.3604	0.4172	0.2714	0.3262
PREX2	0.133	0.1562	0.0875	0.1096
ARFGEF1	0.8504	0.6104	0.702	0.3636
PAG1	0.187	0.0627	0.0587	0.0239
RUNX1T1	0.8464	0.564	0.7642	0.367
ZFHX4	0.1454	0.157	0.0989	0.1022
GDAP1	0.742	0.37	0.65	0.25
RAB2A	0.6174	0.7324	0.2788	0.6532
NCOA2	0.0514	0.009	0.0184	0.0029
PMP2	0.2686	0.405	0.1482	0.288
MMP16	0.4928	0.5776	0.3838	0.4666
ZNF704	0.969	0.925	0.9218	0.8836
FAM110B	0.0425	0.0392	0.0379	0.0359
CHD7	0.123	0.1644	0.0511	0.0857
CLVS1	0.2772	0.227	0.2076	0.1848
CA8	0.1098	0.1886	0.0583	0.0721
RALYL	0.7284	0.3726	0.4758	0.1458
NKAIN3	0.0216	0.0183	0.0084	0.0078
ASPH	0.6896	0.3922	0.519	0.2008
TOX	0.5462	0.2928	0.5012	0.2038
_ENSG00000253553	0.0253	0.0319	0.0189	0.0242
TRPS1	0.2952	0.2918	0.1678	0.129
NCALD	0.2714	0.4182	0.2426	0.3516
UBR5	0.4322	0.5086	0.2246	0.3244
VPS13B	0.103	0.0824	0.0579	0.0493
MATN2	0.6022	0.4084	0.2598	0.1502
MTDH	0.36	0.5884	0.3312	0.4808
NSMCE2	0.3156	0.3492	0.1894	0.3048
CSMD3	0.4064	0.4856	0.2864	0.3742
OXR1	0.7012	0.3918	0.4292	0.111
BAALC	0.2834	0.2782	0.2668	0.2364
ZFPM2	0.506	0.7226	0.4598	0.6778
MTSS1	0.012	0.0077	0.0054	0.0055
RIMS2	0.1796	0.182	0.1216	0.1156
SAMD12	0.775	0.8768	0.5526	0.7868
ZHX2	0.103	0.0343	0.0039	0.0021
EXT1	0.0334	0.0259	0.0207	0.0432
RFX3	0.3106	0.3412	0.1802	0.2414
SMARCA2	0.3316	0.2676	0.177	0.2336
SLC1A1	0.0101	0.0508	0.0123	0.0605
KANK1	0.217	0.2186	0.0742	0.1058
KHDRBS3	0.7324	0.9856	0.6862	0.9738
FAM49B	0.0101	0.0216	0.0199	0.0287
ASAP1	0.8416	0.7516	0.804	0.6916
PTPRD	0.4834	0.2794	0.2394	0.0602
ADCY8	0.2828	0.2384	0.2232	0.191
TRAPPC9	0.8006	0.5526	0.657	0.388
PTK2	0.8194	0.3006	0.8218	0.3318
KIAA2026	0.3852	0.3696	0.1012	0.2624
KCNQ3	0.0765	0.0161	0.025	0.0096
MPDZ	0.1298	0.1332	0.0811	0.0849
TEK	0.193	0.1854	0.0388	0.0669
MOB3B	0.7614	0.548	0.7604	0.5502
DENND4C	0.6696	0.5362	0.531	0.4482
NFIB	0.0576	0.0447	0.0214	0.0118
ZCCHC7	0.2588	0.155	0.1948	0.1026
SLC24A2	0.0309	0.019	0.0336	0.0186
MLLT3	0.4274	0.7568	0.3472	0.7106
ZDHHC21	0.4604	0.494	0.2652	0.3062
FOCAD	0.9744	0.8816	0.9562	0.8402
TRPM3	0.5464	0.0144	0.4352	0.004
PCSK5	0.0302	0.0218	0.0235	0.0168
TLE4	0.9814	0.7576	0.9458	0.5876
APBA1_ENSG00000107282	0.0056	0.006	3e-04	2e-04
GNAQ	0.2132	0.0173	0.128	0.0048
_ENSG00000233926	0.5046	0.3594	0.4424	0.3176
FRG1HP	0.875	0.8824	0.617	0.7042
SLC44A1	0.6262	0.5688	0.5892	0.5212
CDC14B	0.5932	0.353	0.3784	0.1564
SPIN1	0.059	0.0734	0.0129	0.0417
INVS	0.725	0.5292	0.6068	0.4872
GOLM1	0.0592	0.0616	0.0272	0.0373
NTRK2	0.182	0.1244	0.0884	0.0357
SHC3	0.2074	0.1606	0.201	0.1598
AOPEP	0.425	0.3524	0.3032	0.255
PLPPR1_ENSG00000148123	0.046	0.0509	0.0158	0.0168
ZNF462	0.1296	0.144	0.0502	0.0581
ERCC6L2	0.4298	0.4346	0.1118	0.1236
RABGAP1	0.8816	0.8804	0.7822	0.775
BRINP1	0.5448	0.5338	0.482	0.4802
DENND1A	0.0747	0.0759	0.0504	0.0526
NR6A1	0.578	0.4184	0.5632	0.398
ASTN2	0.7416	0.6146	0.6772	0.518
KIAA1958	0.0115	0.0035	0.0019	0.0016
STRBP	0.2828	0.0279	0.0621	0.0118
PBX3	0.0859	0.1374	0.0357	0.0944
SPTAN1	0.627	0.6736	0.553	0.6358
PTGDS	0.0923	0.0654	0.0354	0.0262
CD81	0.3558	0.13	0.0858	0.0216
KCNQ1OT1	0.092	0.062	0.0363	0.0284
SOX6	0.1574	0.1252	0.0476	0.0338
C11orf58	0.3488	0.447	0.2706	0.3296
SBF2	0.0261	0.0279	0.0151	0.0167
PDE3B	0.1668	0.1496	0.0523	0.0511
NELL1	0.5202	0.2702	0.48	0.1636
RIC3	0.753	0.7198	0.5248	0.4938
NAV2	0.3558	0.259	0.2054	0.1862
USP47	0.4176	0.5528	0.2402	0.3908
DENND5A	0.137	0.085	0.0334	0.0146
TEAD1	0.5088	0.1002	0.3586	0.056
LUZP2	0.1114	0.1034	0.0486	0.0351
TTC17	0.2798	0.2356	0.2294	0.1892
MPPED2	0.406	0.3418	0.2452	0.1878
ELP4	0.22	0.182	0.1902	0.1552
FNBP4	0.708	0.7196	0.6648	0.673
SLC1A2	0.1446	0.0727	0.081	0.0287
LRP4	0.7082	0.896	0.5886	0.8856
PHF21A	0.1596	0.1422	0.112	0.1096
LRRC4C	0.3048	0.368	0.2928	0.3586
HSD17B12	0.0632	0.0603	0.0533	0.0532
PTPRJ	0.1214	0.0475	0.0026	0.0018
C11orf49	0.6054	0.5936	0.438	0.513
CELF1	0.1304	0.1384	0.0236	0.0485
TRIM44	0.968	0.762	0.9312	0.6942
LDLRAD3	0.1572	0.1412	0.0435	0.0479
NRXN2	0.8422	0.9582	0.6774	0.933
RTN3	0.3228	0.1428	0.1122	0.0408
FTH1	0.2952	0.1546	0.0844	0.0169
RSF1	0.3606	0.2266	0.228	0.1646
FAM168A	0.0611	0.0258	0.0092	0.0084
ACER3	0.7376	0.494	0.7126	0.4458
KMT5B	0.1246	0.1096	0.0573	0.0438
PPP6R3	0.287	0.2738	0.2508	0.2632
CHKA	0.1732	0.2376	0.0431	0.176
FCHSD2	0.0681	0.0447	0.0144	0.0075
KDM2A	0.2258	0.2736	0.0935	0.2306
PACS1	0.1406	0.0227	0.0115	0.0063
RAB6A	0.2708	0.2004	0.0774	0.0819
UVRAG	0.0952	0.0834	0.0951	0.0744
MALAT1	0.446	0.4376	0.1698	0.1478
GAB2	0.701	0.6008	0.471	0.4358
PICALM	0.5454	0.2842	0.547	0.2922
NAALAD2	0.9908	0.8192	0.9776	0.7112
ATM	0.115	0.2004	0.0748	0.2264
CNTN5	0.0762	0.0632	0.0971	0.0832
DLG2	0.1968	0.1884	0.183	0.1672
GUCY1A2	0.9534	0.7704	0.9182	0.637
GRIA4	0.2818	0.1932	0.0849	0.052
FAT3	0.8702	0.812	0.802	0.7136
ARHGAP42	0.1368	0.1122	0.0469	0.0297
TAF1D	0.6044	0.5438	0.3796	0.3648
CUL5	0.2188	0.2726	0.0491	0.1604
TMEM135	0.183	0.1536	0.1588	0.1596
GRM5	0.401	0.3278	0.2738	0.2096
MAML2	0.0113	0.0133	0.0145	0.0162
_ENSG00000254787	0.9662	0.8866	0.9136	0.7428
PHLDB1	0.9522	0.9786	0.927	0.9786
KMT2A	0.1066	0.6924	0.0366	0.6048
RDX	0.9116	0.964	0.8826	0.972
NCAM1	0.0308	0.0456	0.0163	0.0247
GRIK4	0.0213	0.0356	0.003	0.0295
THY1	0.1832	0.1196	0.1234	0.0725
NRGN	0.5008	0.2782	0.258	0.0503
SIK3	0.7022	0.8124	0.6838	0.8178
SIK2	0.4314	0.133	0.3968	0.125
DSCAML1	0.1542	0.0793	0.0265	0.0131
CADM1	0.1504	0.154	0.0912	0.1024
ARHGEF12	0.8348	0.9584	0.7974	0.9482
MIR100HG	0.8392	0.895	0.6368	0.7962
ZMYND11	0.266	0.2716	0.0892	0.1684
CELF2	0.1814	0.0622	0.041	0.0097
NEBL	0.0586	0.0641	0.0568	0.0618
MLLT10	0.0022	2e-04	0.0019	3e-04
ARHGAP21	0.5356	0.9976	0.4916	0.9964
KIAA1217	0.0458	0.0581	0.0498	0.0587
PLXDC2	0.0872	0.0325	0.1022	0.0472
ARHGAP32	0.8514	0.96	0.7198	0.9216
PIP4K2A	0.4872	0.3452	0.5128	0.3652
DIP2C	0.685	0.5586	0.6452	0.5394
FRMD4A	0.2348	0.1076	0.1772	0.0699
CACNB2	0.1674	0.013	0.0924	0.0222
NTM	0.0743	0.0297	0.0101	0.0039
CAMK1D	0.122	0.022	0.0071	0.0036
OPCML	0.1574	0.114	0.1406	0.105
ADARB2	0.02	0.0179	0.0013	0.0024
WAC	0.852	0.6744	0.8304	0.655
CREM	0.6182	0.5638	0.4978	0.4104
MAPK8	0.4984	0.4586	0.2526	0.215
ANKRD26	0.2628	0.6294	0.131	0.562
CCNY	0.2234	0.1712	0.1546	0.1194
EPC1	0.5822	0.4048	0.216	0.203
ARHGAP22	0.8474	0.6954	0.8258	0.6436
ABI1	0.4992	0.8292	0.277	0.7616
PARD3	0.0423	0.042	0.0233	0.0254
ZEB1	0.5682	0.5562	0.4216	0.4462
GPR158	0.4756	0.434	0.3546	0.3384
ZNF438	0.235	0.1778	0.2	0.1322
ZNF248	0.1542	0.0602	0.0465	0.0102
SGMS1	0.413	0.5578	0.4104	0.5632
SVIL-AS1	0.874	0.7476	0.8612	0.7308
MICU1	0.4226	0.1892	0.0397	0.0248
PPP3CB	0.7166	0.5922	0.5188	0.4396
ZNF365	0.6662	0.378	0.5202	0.2454
HERC4	0.568	0.3564	0.3556	0.2044
LRMDA	0.0099	0.0019	3e-04	8e-04
PCDH15	0.4188	0.3292	0.2444	0.2058
ANK3	0.7148	0.8564	0.5962	0.761
ADK	0.2542	0.18	0.2616	0.1984
KCNMA1	0.1344	0.0443	0.0904	0.0364
KAT6B_ENSG00000156650	0.047	0.4452	0.0206	0.4132
ZCCHC24	0.2994	0.2482	0.1304	0.1054
PHYHIPL	0.9314	0.7582	0.8682	0.6228
USP54	0.6388	0.4338	0.477	0.296
JMJD1C	0.6172	0.8668	0.3118	0.7516
CTNNA3	0.454	0.5242	0.307	0.4004
NRG3	0.1186	0.0818	0.1134	0.071
PSAP	0.2674	0.1392	0.156	0.0613
LRRTM3	0.3906	0.1968	0.2526	0.1294
NUTM2B-AS1	0.8442	0.9158	0.8338	0.8844
_ENSG00000234173	0.9394	0.8974	0.897	0.8466
SORBS1	0.3834	0.6132	0.2354	0.5066
CCSER2	0.9224	0.732	0.8488	0.5776
BMPR1A	0.542	0.6206	0.4518	0.548
GBF1	0.821	0.6554	0.6406	0.484
CPEB3	0.3764	0.31	0.3214	0.269
SORCS1	0.8916	0.8592	0.8838	0.8512
EXOC6	0.4478	0.3368	0.2752	0.1412
PLCE1	0.8922	0.7776	0.8144	0.7564
CNNM2	0.6022	0.76	0.3526	0.6764
SORCS3	0.0604	0.0685	0.0496	0.056
BTRC	0.1026	0.1047	0.0858	0.0878
PTEN	0.7904	0.8884	0.7426	0.8944
ZNF518A	0.3998	0.3006	0.1464	0.0898
GRID1	0.1076	0.1168	0.0786	0.0917
LCOR	0.2324	0.3282	0.2082	0.3318
OGA	0.5498	0.5916	0.3716	0.6084
NUTM2A-AS1	0.8016	0.882	0.759	0.8256
ENTPD1-AS1	0.3374	0.201	0.0502	0.06
WNK1	0.52	0.9962	0.3856	0.9938
ERC1	0.0294	0.1332	0.0149	0.1046
ATRNL1	0.815	0.8032	0.7416	0.7156
ATE1	0.2354	0.0815	0.152	0.0672
MXI1	0.564	0.7404	0.5712	0.7132
WDR11	0.902	0.8492	0.7888	0.7284
PTPRE	0.1046	0.0404	0.0042	0.0031
TACC2	0.8834	0.9502	0.8228	0.9314
ADD3	0.2986	0.2808	0.2992	0.2938
TCF7L2	0.1706	0.1298	0.1132	0.0917
DOCK1	0.3064	0.263	0.1876	0.1774
CACNA1C	0.0599	0.0391	0.009	0.0083
VTI1A	0.2946	0.1948	0.2142	0.1382
C10orf90	0.9662	0.9142	0.9612	0.9074
HTRA1	0.921	0.766	0.8896	0.7902
AFAP1L2	0.4784	0.304	0.251	0.1454
PLPP4	0.2584	0.1482	0.0235	0.0132
PLEKHA5	0.51	0.069	0.2282	0.0231
LRP6_ENSG00000070018	0.1908	0.169	0.0862	0.0796
GAPDH	0.1004	0.1038	0.0855	0.0876
ETV6	0.946	0.9478	0.8888	0.9212
PTPRO	0.0223	0.0317	0.017	0.0278
EPS8	0.1292	0.1278	0.0563	0.0446
ATF7IP	0.1194	0.1786	0.031	0.1342
LINC00937	0.4424	0.323	0.1504	0.095
FAM66C	0.101	0.0907	0.056	0.0647
GRIN2B	0.5518	0.6406	0.3898	0.5088
YAF2	0.492	0.5252	0.2796	0.4124
CNTN1	0.5076	0.7078	0.4466	0.6444
DNM1L	0.3784	0.2906	0.3968	0.3194
PPFIBP1	0.6632	0.5296	0.6738	0.5114
ST8SIA1	0.8432	0.9002	0.798	0.8508
C2CD5	0.4474	0.4342	0.226	0.2532
ITPR2	0.0603	0.0446	0.0135	0.008
CCDC91	0.5002	0.9864	0.4632	0.9798
SOX5	0.7914	0.951	0.731	0.9374
KIF21A	0.8976	0.8346	0.7702	0.7328
TMEM117	0.113	0.1226	0.1098	0.1268
PRICKLE1	0.7248	0.6556	0.6526	0.6024
SCAF11	0.3338	0.2442	0.3266	0.2898
SLC2A13	0.4806	0.581	0.2544	0.3878
BICD1	0.155	0.2856	0.0245	0.1806
PDZRN4	0.7118	0.6546	0.7218	0.6568
DENND5B	0.1276	0.1256	0.1058	0.0992
LRRK2	0.8904	0.8026	0.755	0.6264
ARID2	0.2984	0.484	0.2558	0.5138
LIMA1	0.4248	0.2552	0.1212	0.0869
DIP2B	0.2946	0.4532	0.264	0.4942
LRP1	0.512	0.3532	0.426	0.3094
TFCP2	0.0616	0.1074	0.0306	0.0732
TMBIM6	0.7948	0.494	0.7526	0.3966
TUBA1A	0.1692	0.1726	0.1546	0.142
R3HDM2	0.188	0.0481	0.1528	0.045
SCN8A	0.4822	0.3332	0.3274	0.2302
PPP1R12A	0.7762	0.7308	0.5348	0.4796
MON2	0.6224	0.3794	0.385	0.2208
SYT1	0.4668	0.1766	0.128	0.023
NAV3	0.3032	0.1548	0.1976	0.0652
ATP2B1	0.4438	0.2154	0.146	0.0541
OSBPL8	0.8778	0.6404	0.508	0.195
EEA1	0.8784	0.7178	0.7692	0.5294
CNOT2	0.3944	0.4602	0.2428	0.37
CPSF6	0.4382	0.8768	0.3486	0.7716
RAB3IP	0.7612	0.8512	0.7556	0.831
USP15	0.3712	0.0712	0.2368	0.0576
PPFIA2	0.51	0.4272	0.3092	0.217
SRGAP1	0.129	0.1202	0.0266	0.0216
TAFA2	0.279	0.2046	0.1014	0.0648
VEZT	0.6746	0.7428	0.4852	0.6304
GNPTAB	0.5118	0.7356	0.528	0.6994
MED13L	0.2328	0.233	0.2036	0.2388
ANO4_ENSG00000151572	0.5778	0.7168	0.5094	0.6762
CRADD	0.1336	0.0723	0.0492	0.0224
CHST11	0.0117	0.0164	0.0071	0.0116
HECTD4	0.3604	0.118	0.281	0.0853
ATP2A2	0.4582	0.2056	0.2062	0.0585
