gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
UBR3	0.56873358511768	0.0705	0.1488	0.075	0.1594	0.84	0.5776	0.7092	0.3566
LYPD6B	0.324396858243486	0.7876	0.9992	0.757	0.9976	0.3964	0.5114	0.3322	0.474
CCDC148	0.0585535329556856	0.5792	0.8208	0.5268	0.7302	0.0306	0.2412	0.0403	0.2814
RBMS1	0.169319701253	0.6356	0.5744	0.5568	0.4524	0.9052	0.8706	0.8428	0.7952
SCN3A	0.676846312424835	0.9818	0.957	0.9674	0.9454	0.024	0.009	0.0305	0.0176
ATP5MC3	0.483711391416395	0.791	0.6524	0.7656	0.667	0.2914	0.3626	0.245	0.3228
FMNL2	0.564860177144977	0.57	0.6076	0.5844	0.601	0.0027	0.0021	1e-04	1e-04
ARL5A	0.309848571805618	0.2744	0.3462	0.32	0.3774	0.1374	0.132	0.0371	0.0481
KCNJ3	0.0293256131626684	0.0442	0.0667	0.0335	0.0539	0.0534	0.0574	0.0306	0.0341
GPR155	0.456282301648088	0.5652	0.5826	0.467	0.427	0.0244	0.0065	0.004	0.0027
KIF5C_ENSG00000168280	0.975363213810141	0.5106	0.9672	0.5	0.967	0.5286	0.5412	0.4604	0.5178
UBE2E3	0.0251345822139325	0.4668	0.5252	0.3476	0.4424	0.0835	0.0831	0.0137	0.0288
HNRNPA3	0.0267698523224807	0.0837	0.142	0.0327	0.0803	0.198	0.3142	0.0683	0.196
CERS6	0.0949163280771376	0.2816	0.3146	0.309	0.3564	0.161	0.1832	0.0543	0.0628
SP3	0.607117470345991	0.8288	0.9612	0.827	0.9586	0.312	0.2344	0.0271	0.055
METAP1D	0.969985642416487	0.8834	0.5218	0.8478	0.4262	0.5244	0.6112	0.313	0.4768
CSRNP3	0.185466709276915	0.1132	0.1686	0.108	0.1804	0.0316	0.0342	0.0055	0.0071
PRKRA	0.784813508459535	0.9036	0.8882	0.8764	0.8642	0.3138	0.2288	0.3544	0.246
FIGN	0.66129843828676	0.9052	0.8472	0.926	0.8712	0.7106	0.5988	0.6718	0.5506
CACNB4	0.598290054426432	0.977	0.966	0.9648	0.9462	0.5238	0.5102	0.518	0.528
KCNH7	0.0930901682063705	0.5374	0.7238	0.4908	0.7174	0.073	0.0522	0.0244	0.0178
LYPD6	0.335523916934898	0.7198	0.573	0.728	0.6038	0.1636	0.0831	0.0939	0.0608
SESTD1	0.971873143540497	0.2108	0.1158	0.0857	0.0492	0.1398	0.0895	0.0523	0.0357
WDSUB1	0.19900312241848	0.1658	0.1412	0.1196	0.0906	0.6176	0.5884	0.5764	0.5368
PRPF40A	0.190175510709744	0.1184	0.1546	0.1402	0.1774	0.4944	0.6498	0.2918	0.5156
TLK1	0.176852354642464	0.5734	0.5032	0.6128	0.5266	0.8202	0.8224	0.7796	0.8036
STK39	0.640704335085927	0.8084	0.6364	0.8084	0.6256	0.9646	0.905	0.9372	0.8112
MBD5	0.205428691262891	0.7934	0.8582	0.81	0.8602	0.2012	0.3738	0.2458	0.4256
KLHL23	0.398507601507308	0.3872	0.519	0.43	0.5556	0.6702	0.836	0.6102	0.8182
_ENSG00000218175	0.237104352093655	0.1342	0.1444	0.1674	0.1532	0.5232	0.6222	0.4838	0.566
_ENSG00000228222	0.323205168157713	0.9762	0.9562	0.9764	0.951	0.1706	0.229	0.1504	0.197
KIF5C-AS1	0.137058820003309	0.3128	0.1512	0.2932	0.138	0.8222	0.7676	0.7028	0.6896
_ENSG00000233762	0.000857548570939218	0.0388	0.0203	0.0507	0.0242	0.0132	0.018	0.0141	0.0238
B3GALT1-AS1	0.663599877581872	0.597	0.7008	0.4466	0.557	0.6556	0.6516	0.4696	0.4508
SCN1A-AS1	0.0426511219206831	0.4366	0.4506	0.3854	0.4254	0.144	0.1458	0.0151	0.0182
TTN-AS1	0.617339700945283	0.3572	0.2326	0.3616	0.2246	0.5856	0.6186	0.3546	0.4586
ALS2	0.883467078855512	0.1684	0.128	0.2076	0.1686	0.6082	0.6236	0.3796	0.4104
CFLAR	0.86298841693093	0.3632	0.2704	0.3594	0.2736	0.681	0.8388	0.5406	0.7868
CLK1	0.321563159188166	0.2264	0.2734	0.1662	0.2062	0.77	0.7576	0.6302	0.628
NDUFS1	0.314640777389864	0.3412	0.353	0.3514	0.3376	0.3698	0.2254	0.3402	0.193
NOP58	0.372704510599491	0.1532	0.1138	0.136	0.0962	0.2536	0.304	0.2682	0.3484
NCKAP1	0.348545472400865	0.4106	0.4192	0.3028	0.329	0.2262	0.2426	0.0765	0.1022
PMS1	0.85951132092103	0.8544	0.6388	0.8506	0.6508	0.4012	0.5306	0.2382	0.4292
ANKRD44	0.547291450265763	0.71	0.749	0.7318	0.7338	0.0422	0.0447	0.0494	0.0413
ZC3H15	0.943124718120903	0.7656	0.653	0.772	0.6516	0.9648	0.8978	0.9354	0.8346
DNAJC10	0.243757382809733	0.4796	0.6122	0.4988	0.626	0.417	0.2876	0.0353	0.0527
MAP2	0.00512400476079056	0.0342	0.0284	0.012	0.0106	0.0746	0.0879	0.0186	0.0214
INO80D	0.788539142473957	0.9954	0.693	0.991	0.5848	0.8908	0.831	0.8712	0.8044
ADAM23	0.580074612896912	0.856	0.7978	0.8654	0.8236	0.8834	0.8936	0.8236	0.8362
PIKFYVE	0.520362328096071	0.9238	0.8152	0.9138	0.7458	0.4036	0.7168	0.0972	0.5242
PDE1A	0.0327615522694125	0.122	0.0741	0.1642	0.1068	0.3154	0.2088	0.306	0.1802
LANCL1	0.751562276219193	0.4496	0.7522	0.3678	0.691	0.594	0.841	0.4726	0.8084
WDR75	0.351615288921658	0.7716	0.858	0.7644	0.8512	0.9724	0.8038	0.9546	0.675
GLS	0.227571870157368	0.2218	0.2614	0.0962	0.1588	0.4786	0.443	0.127	0.1636
SF3B1	0.319414896136852	0.4852	0.5898	0.3946	0.542	0.9556	0.924	0.902	0.8112
PLCL1	0.227113139427684	0.1132	0.1048	0.0838	0.0829	0.8354	0.6756	0.8142	0.6318
ORC2	0.646370347537206	0.6132	0.495	0.628	0.5284	0.0514	0.0493	0.0083	0.0116
TRAK2	0.552547740287563	0.482	0.4204	0.465	0.376	0.5108	0.4486	0.331	0.3372
SUMO1	0.228235850291415	0.9786	0.6754	0.978	0.6276	0.718	0.8752	0.5608	0.7952
PARD3B	0.538444839543933	0.174	0.0478	0.1694	0.0547	0.2858	0.4018	0.1182	0.2874
CREB1	0.0942267311428228	0.3868	0.4552	0.3962	0.4602	0.0269	0.0298	0.0047	0.0059
NDUFB3	0.423061975252005	0.8494	0.7122	0.8262	0.653	0.516	0.7608	0.318	0.6684
ORMDL1	0.0640116555745194	0.126	0.1008	0.1088	0.0721	0.0111	0.0263	0.004	0.0125
HECW2	0.264739250275385	0.661	0.705	0.6426	0.6848	0.6644	0.8732	0.6506	0.8564
FAM117B	0.0288274941916998	0.1554	0.2342	0.1882	0.2562	0.0101	0.006	0.0138	0.0106
WDR12	0.34824327955464	0.1027	0.1284	0.0766	0.0893	0.5228	0.5622	0.259	0.349
ABI2	0.746037936417363	0.9822	0.9266	0.9724	0.9196	0.0126	0.0108	0.0067	0.0049
TMEFF2	0.325862635696806	0.3674	0.8108	0.281	0.7708	0.0403	0.0373	0.0248	0.0204
FAM171B	0.0117659665300814	0.03	0.0198	0.0155	0.0095	0.0792	0.0772	0.0165	0.0195
HSPD1	0.261048036808492	0.2864	0.3482	0.3142	0.3508	0.5518	0.769	0.555	0.7484
UNC80	0.308179103076304	0.0923	0.1086	0.0817	0.0817	0.8226	0.854	0.7894	0.8128
NBEAL1	0.690876023875336	0.1982	0.2568	0.2286	0.3056	0.4014	0.5292	0.2162	0.388
KANSL1L	0.146352949552886	0.822	0.538	0.7886	0.5138	0.5298	0.3682	0.4874	0.3312
SPAG16	0.885290486035025	0.6846	0.781	0.7016	0.7756	0.0317	0.0358	0.0375	0.0419
ANKAR	0.00368056468202894	0.0174	0.0378	0.0169	0.0326	0.7856	0.9178	0.7738	0.9098
MFSD6	0.971797799626327	0.756	0.5588	0.7688	0.5486	0.4144	0.5666	0.2556	0.4432
FAM126B	0.233764871238763	0.7508	0.5762	0.7366	0.5906	0.1492	0.1942	0.0497	0.0684
ICA1L	0.258437292626061	0.2844	0.2126	0.2972	0.2198	0.5968	0.7998	0.481	0.7468
ZNF804A	0.842235597979727	0.5074	0.345	0.4084	0.2434	0.9278	0.9036	0.8698	0.89
RAPH1	0.0981591899138385	0.4608	0.4434	0.4402	0.3854	0.238	0.1436	0.0723	0.0387
PLEKHM3	0.71705791463422	0.5652	0.3238	0.5058	0.2454	0.2272	0.1486	0.1274	0.1392
ERBB4	0.0236710120753121	0.7186	0.5788	0.5964	0.4726	0.1766	0.2288	0.1278	0.1682
C2orf88	0.52216526059172	0.9558	0.9576	0.8938	0.9166	0.718	0.6242	0.4444	0.427
SPATS2L	0.600077413022578	0.2786	0.1356	0.2652	0.0808	0.0125	0.0148	0.0166	0.0197
SLC39A10	0.845434242637838	0.3154	0.4776	0.2746	0.4706	0.0419	0.0231	0.0189	0.0105
PGAP1	0.0598789275344479	0.0409	0.044	0.0278	0.025	0.0952	0.0804	0.0065	0.0114
RPE	0.193808786235002	0.3428	0.5776	0.2266	0.4932	0.8262	0.983	0.7132	0.9798
HIBCH	0.346166016258123	0.3892	0.2392	0.3646	0.2354	0.1062	0.253	0.145	0.2786
ZDBF2	0.360366884714098	0.313	0.4386	0.3014	0.4576	0.5646	0.4722	0.2628	0.2314
BMPR2	0.795113722928031	0.7836	0.7486	0.7696	0.7202	0.1058	0.17	0.0861	0.1618
COL5A2	0.337921005763398	0.5454	0.9096	0.4514	0.8828	0.555	0.4252	0.5618	0.4322
CUL3	0.267614026891097	0.1484	0.2844	0.1102	0.2196	0.646	0.3542	0.4262	0.1938
PTPRN	0.957887071595274	0.7112	0.6102	0.6006	0.5138	0.801	0.8456	0.731	0.8004
NGEF	0.432757070992829	0.9656	0.9114	0.9572	0.9106	0.0295	0.0104	0.0011	9e-04
HDAC4	0.191392303356004	0.0173	0.0117	0.0215	0.0139	0.0082	0.019	0.0116	0.0237
SPEG	0.497040065870958	0.982	0.908	0.9784	0.8858	0.2478	0.233	0.0627	0.0561
DGKD_ENSG00000077044	0.158538591694346	0.3154	0.26	0.2844	0.2034	0.175	0.1146	0.0677	0.0454
XRCC5	0.0211970958750637	0.0476	0.0632	0.0368	0.0461	0.0099	0.0108	0.0061	0.005
WDFY1	0.392756065772422	0.9588	0.645	0.963	0.6738	0.6748	0.4258	0.6374	0.3628
SLC4A3	0.267135775193951	0.0818	0.0859	0.0327	0.0397	0.7508	0.8972	0.6256	0.8354
NCL	0.207190311081957	0.2538	0.1558	0.0876	0.0484	0.426	0.4382	0.3104	0.3114
EPHA4	0.614017271396759	0.9232	0.882	0.9142	0.87	0.793	0.6956	0.7152	0.6166
FARSB	0.597113927423668	0.0301	0.0388	0.0421	0.0544	0.3908	0.623	0.4088	0.634
ACSL3	0.06355764186478	0.0582	0.1	0.0416	0.089	0.1812	0.202	0.0676	0.0906
CHPF	0.328008827230085	0.537	0.3802	0.2472	0.1992	0.5084	0.797	0.377	0.7538
OBSL1	0.0229020201617964	0.0542	0.1164	0.0374	0.1046	0.186	0.1878	0.0258	0.0467
LRRFIP1	0.115162303726827	0.2474	0.2448	0.2566	0.2802	0.1518	0.3948	0.1524	0.4038
TUBA4A	0.574097957977656	0.8992	0.5648	0.9048	0.5744	0.6524	0.4858	0.5852	0.4116
PNKD	0.714471539851965	0.5124	0.6402	0.5338	0.6476	0.436	0.975	0.4454	0.9182
ILKAP	0.0384971070293438	0.0021	0.0054	0.007	0.0119	0.0049	0.009	0.0044	0.0095
DOCK10	0.294382721682306	0.4558	0.4108	0.4394	0.4154	0.518	0.2666	0.4534	0.191
USP37	0.220868490815928	0.1802	0.1304	0.21	0.1648	0.0078	0.0151	0.0068	0.0123
ITM2C	0.0253250528410067	0.1188	0.2726	0.1508	0.2894	0.9528	0.9532	0.9506	0.958
SERPINE2	0.166932840908162	0.747	0.8266	0.5242	0.711	0.2454	0.3446	0.0899	0.2044
DNAJB2	0.33184716136493	0.4086	0.592	0.2326	0.4368	0.4736	0.675	0.2234	0.551
ARMC9	0.484696367533583	0.2702	0.1642	0.2984	0.1942	0.0387	0.0809	0.0176	0.0352
CAB39	0.565645681761163	0.3286	0.7674	0.3074	0.735	0.2534	0.346	0.118	0.2174
NYAP2	0.902675149571198	0.2524	0.3534	0.2618	0.3554	0.2516	0.3126	0.1276	0.1988
RHBDD1	0.997896558344313	0.4792	0.4042	0.4972	0.3872	0.069	0.0895	0.0799	0.0899
DIS3L2	0.241326069041019	0.4118	0.532	0.4178	0.5406	0.0376	0.0255	0.0179	0.0151
RETREG2	0.144158302294335	0.6666	0.8922	0.6776	0.8804	0.2426	0.1336	0.2284	0.1294
MARCHF4	0.999002673714613	0.093	0.0699	0.0758	0.0692	0.868	0.922	0.8702	0.9256
SPHKAP	0.360875379145539	0.5522	0.6684	0.5478	0.6664	0.1532	0.3452	0.1356	0.301
PID1	0.354407443911092	0.968	0.8186	0.9626	0.83	0.1548	0.1406	0.0504	0.0599
TRIP12	0.855737022824169	0.693	0.5808	0.4036	0.358	0.0822	0.0888	0.0137	0.0155
FBXO36	0.796559814030755	0.6038	0.8486	0.6052	0.8528	0.2482	0.1828	0.0925	0.077
AGAP1	0.062276623947912	0.0068	0.004	0.003	0.0045	0.8502	0.9446	0.803	0.9266
ARPC2	0.0121853897502552	0.1136	0.2384	0.1346	0.2552	0.0095	0.0068	0.0155	0.0123
MFF	0.531243126408735	0.7528	0.8442	0.6184	0.7586	0.262	0.1426	0.0156	0.0108
COL4A3	0.388701485863555	0.7756	0.9484	0.7844	0.949	0.0788	0.0722	0.0086	0.0126
SCG2	0.027385757399257	0.422	0.3344	0.3164	0.2456	0.3844	0.467	0.3038	0.418
PSMD1	0.659523778101787	0.2248	0.158	0.2274	0.1606	0.706	0.9918	0.7256	0.9854
AGFG1	0.67114213960793	0.2118	0.19	0.1968	0.1824	0.4448	0.5392	0.2454	0.3798
PTMA	0.0133482970172602	0.2744	0.278	0.2436	0.2274	0.4852	0.4806	0.4382	0.4382
DNER	0.00502418473697072	0.1146	0.1236	0.0586	0.0592	0.1056	0.219	0.0447	0.1172
ARL4C	0.0599735371296791	0.3164	0.3804	0.1262	0.1906	0.1786	0.2722	0.0722	0.1426
RPL37A	0.339218910519611	0.4944	0.5274	0.3948	0.4046	0.367	0.4484	0.2042	0.2768
COPS8	0.556489601873714	0.6298	0.7422	0.6034	0.7	0.6684	0.8838	0.6684	0.8894
TRAF3IP1	0.627377335926861	0.6664	0.698	0.6338	0.6626	0.9232	0.7756	0.8224	0.5534
GIGYF2	0.624426117431576	0.858	0.5646	0.8416	0.456	0.9256	0.7666	0.9028	0.7326
_ENSG00000236886	0.875283643097048	0.8504	0.8402	0.8536	0.82	0.8662	0.8376	0.7278	0.7878
_ENSG00000273301	0.000124203084026561	0.0746	0.071	0.0233	0.0245	0.1118	0.1244	0.0236	0.0316
FARP2	0.168532873223845	0.0323	0.0419	0.0395	0.0484	0.2554	0.2122	0.2418	0.1954
SLC4A7	0.449007304718382	0.1978	0.1672	0.109	0.0527	0.1664	0.1576	0.0085	0.0066
GPC1	0.154923199703029	0.4712	0.233	0.2032	0.0509	0.8416	0.7122	0.6604	0.455
RAD18	0.451146974917506	0.065	0.0563	0.0441	0.0416	0.296	0.429	0.1594	0.3232
RARB	0.497619290696273	0.7886	0.9374	0.7972	0.9352	0.1094	0.185	0.1078	0.1918
TOP2B	0.941438551658661	0.8746	0.7098	0.8894	0.704	0.769	0.5346	0.648	0.3808
CRBN	0.207822831571589	0.7288	0.6394	0.6946	0.5354	0.1078	0.1578	0.0853	0.1284
HDLBP	0.917088146834321	0.9858	0.8158	0.9862	0.7892	0.7552	0.8294	0.7368	0.7888
PPP1R7	0.916076138203677	0.7076	0.5246	0.7122	0.545	0.5128	0.8442	0.442	0.8234
STK25	0.68865707923349	0.5574	0.5578	0.5456	0.5362	0.6144	0.8494	0.4062	0.7858
MTERF4	0.119177660165524	0.1892	0.2644	0.1868	0.2804	0.3702	0.455	0.2458	0.3322
EMC3	0.9455895250985	0.6886	0.5814	0.6756	0.5394	0.2396	0.235	0.0889	0.1148
KIF1A	0.708600233270542	0.981	0.7594	0.9654	0.651	0.5912	0.8698	0.4136	0.8324
NDUFA10	0.217550895556634	0.0768	0.0758	0.0185	0.0306	0.2974	0.5424	0.088	0.3824
MRPS25	0.161805863531015	0.0262	0.0363	0.0305	0.0393	0.0012	0.0033	9e-04	0.0028
SH3BP5	0.908880150230334	0.5336	0.599	0.505	0.59	0.3652	0.4042	0.1704	0.2658
HACL1	0.797743376842896	0.4862	0.7968	0.41	0.7524	0.8526	0.6996	0.797	0.6366
TBC1D5	0.245236907434785	0.0924	0.1222	0.0816	0.1232	0.1478	0.1314	0.173	0.1568
CAPN7	0.797435638578415	0.5094	0.588	0.49	0.5768	0.8958	0.6988	0.877	0.668
RFTN1	0.385330624225705	0.5448	0.9238	0.5104	0.92	0.0295	0.0665	0.0174	0.0572
RAF1	0.960406077802777	0.4342	0.6954	0.2532	0.545	0.9302	0.7858	0.9006	0.7184
PPARG	0.660295867690536	0.3326	0.5722	0.3778	0.604	0.572	0.738	0.579	0.7296
ARL8B	0.155246921833019	0.1049	0.1964	0.0625	0.1282	0.2884	0.582	0.1362	0.4598
CHL1	0.0365095465166058	0.0764	0.0618	0.0884	0.0743	0.0858	0.088	0.0216	0.0271
SUMF1	0.505217031904631	0.3224	0.269	0.2802	0.2318	0.4186	0.4578	0.1904	0.305
TAMM41_ENSG00000144559	0.206555784131032	0.904	0.9256	0.9132	0.9296	0.2646	0.3066	0.1974	0.2524
VGLL4	0.490600298514173	0.2298	0.3172	0.2034	0.292	0.2404	0.3188	0.118	0.169
RAB5A	0.15596044888637	0.0604	0.0397	0.0802	0.058	0.751	0.7602	0.661	0.7014
GRIP2	0.140350222515341	0.1318	0.1182	0.1104	0.1126	0.0406	0.1084	0.0193	0.067
EAF1	0.911322868973926	0.5352	0.6422	0.3976	0.5612	0.9204	0.7762	0.9128	0.7314
CNTN4	0.0739705033240217	0.0353	0.0587	0.0335	0.0585	0.1698	0.238	0.1136	0.1482
RBMS3	0.0851512734161389	0.1448	0.2564	0.1212	0.2128	0.0893	0.1044	0.0616	0.064
IQSEC1	0.715836804603105	0.3274	0.2198	0.362	0.2572	0.1222	0.2214	0.0876	0.1796
CAND2	0.018696313980223	0.0732	0.2282	0.0766	0.2338	0.0714	0.0581	0.0415	0.0254
RPL32	0.75004556709342	0.5574	0.4806	0.4984	0.4276	0.7046	0.7644	0.6378	0.7038
ITPR1	0.71377999502149	0.4542	0.5206	0.4582	0.5346	0.134	0.233	0.0965	0.1454
THRB	0.00901369793318746	0.1338	0.0739	0.11	0.0658	0.0444	0.045	0.028	0.0294
NGLY1	0.526217153727181	0.8604	0.9296	0.8468	0.9346	0.2678	0.2022	0.1756	0.1354
ZNF385D	0.696241781013374	0.3696	0.6314	0.3822	0.6378	0.3622	0.5732	0.3716	0.5686
TSEN2	0.96148083682327	0.8414	0.6722	0.8402	0.705	0.2858	0.3016	0.1216	0.1488
OXNAD1	0.763664958844665	0.838	0.852	0.8394	0.8262	0.105	0.1346	0.0283	0.0553
PLCL2	0.497819770691869	0.5658	0.4452	0.535	0.3826	0.8088	0.6818	0.6898	0.538
LHFPL4	0.300976555587572	0.242	0.17	0.2294	0.1454	0.9954	0.9	0.9988	0.8924
ATP2B2	0.698715411564148	0.7812	0.8058	0.7754	0.7966	0.68	0.5682	0.6682	0.5554
SLC6A1	0.0439270644545408	0.1102	0.07	0.1012	0.0555	0.1322	0.229	0.1184	0.206
SYN2	0.059469446550388	0.0459	0.0516	0.0313	0.0403	0.11	0.134	0.0227	0.0382
SNED1	0.43485784975331	0.0864	0.2014	0.0408	0.14	0.8492	0.9494	0.7082	0.9048
NEK10	0.536646080729108	0.7322	0.5414	0.623	0.3886	0.8418	0.9874	0.7418	0.9752
AZI2	0.365262386640593	0.277	0.2514	0.295	0.2358	0.2846	0.3856	0.169	0.296
CRELD1	0.352213769847166	0.0131	0.0157	0.021	0.0273	0.0611	0.0937	0.0637	0.08
SETD5	0.186610842728953	0.317	0.354	0.3616	0.3912	0.9392	0.9892	0.916	0.9768
SEPTIN2	0.212285289918065	0.0892	0.0794	0.1019	0.0772	0.0436	0.1232	0.0076	0.0561
ATG4B	0.026014122057874	0.0157	0.0311	0.0213	0.0315	0.0011	8e-04	0.0025	0.0025
UBE2E1	0.366005329192604	0.556	0.517	0.539	0.467	0.1068	0.209	0.0775	0.1832
COPS9	0.863834155199724	0.6722	0.9594	0.6828	0.9638	0.135	0.1648	0.159	0.1974
NR1D2	0.282042646289891	0.7608	0.6078	0.7422	0.523	0.1158	0.1574	0.1342	0.176
RPL15	0.113920183413974	0.688	0.8588	0.51	0.8056	0.732	0.675	0.5628	0.5208
LRRN1	0.998291237614598	0.5206	0.7082	0.5516	0.7244	0.116	0.199	0.0853	0.1888
NR2C2	0.110861668424559	0.227	0.155	0.2146	0.1268	0.0443	0.104	0.0214	0.1456
LRRC3B	0.0627179286739604	0.2732	0.3092	0.234	0.2644	0.0121	0.0221	0.0078	0.0183
UBE2E2	0.746687131007223	0.811	0.6864	0.7906	0.6328	0.4274	0.349	0.3872	0.3044
CMC1	0.833824908742654	0.7652	0.43	0.747	0.4356	0.6272	0.4772	0.5604	0.4182
SRGAP3	0.859634852577402	0.8876	0.7766	0.8922	0.776	0.2572	0.3388	0.2304	0.2786
GRM7	0.139062706533214	0.3658	0.267	0.327	0.2544	0.0802	0.1388	0.076	0.1174
HRH1	0.676605389567134	0.8638	0.9638	0.8634	0.962	0.1306	0.1582	0.0871	0.1001
ATG7	0.964894822919205	0.3552	0.6062	0.2516	0.4948	0.2028	0.1908	0.1224	0.116
ZCWPW2	0.580388898832349	0.3048	0.2112	0.3072	0.2104	0.6846	0.6946	0.538	0.6054
ANKRD28	0.568541117147524	0.2956	0.2542	0.2588	0.252	0.8214	0.6182	0.8252	0.6312
COLQ	0.134750435189764	0.2256	0.2102	0.0808	0.0766	0.1326	0.0968	0.0178	0.02
METTL6	0.327014902261492	0.031	0.0265	0.0291	0.0283	0.3458	0.3584	0.181	0.2028
THUMPD3-AS1	0.281734040299268	0.2916	0.331	0.148	0.1754	0.767	0.791	0.619	0.6586
FGD5-AS1	0.126617406647941	0.3694	0.2218	0.253	0.1104	0.1154	0.0663	0.0525	0.0286
LMCD1-AS1	0.133239265333074	0.9614	0.9812	0.957	0.98	0.4848	0.8628	0.4084	0.8344
SLC6A1-AS1	0.169533907265257	0.13	0.1748	0.0647	0.1212	0.1902	0.2482	0.0194	0.0693
LINC01237_ENSG00000233806	0.0247764982486165	9e-04	0.001	0.0021	0.0019	0.3094	0.2646	0.18	0.1494
RBMS3-AS3	0.631975532529393	0.6296	0.4704	0.4988	0.3688	0.8722	0.9832	0.7872	0.9828
BRK1	0.480814800325314	0.322	0.3088	0.3104	0.2632	0.9892	0.803	0.988	0.7262
RBM5	0.2797943634666	0.5408	0.5914	0.4446	0.4932	0.988	0.6178	0.9774	0.3458
RBM6	0.845678528580051	0.4672	0.6822	0.4252	0.6304	0.159	0.1334	0.0673	0.0577
UQCRC1	0.0890946127357405	0.3078	0.2168	0.2458	0.1982	0.378	0.3724	0.3812	0.3516
LARS2	0.783979076583849	0.5214	0.4366	0.4602	0.385	0.1394	0.0895	0.0322	0.0231
MAP4	0.0549725957941881	0.0455	0.1006	0.0232	0.0589	0.3404	0.391	0.2186	0.2932
RHOA	0.770494524628535	0.9696	0.8898	0.97	0.8844	0.6082	0.5954	0.5376	0.4836
IP6K2	0.048513197115647	0.7106	0.9634	0.6908	0.9472	0.4858	0.4614	0.3096	0.323
LRRFIP2	0.377288954027733	0.069	0.0326	0.0712	0.0343	0.2372	0.1558	0.0722	0.0613
PRKAR2A	0.318402649954407	0.0237	0.0179	0.016	0.0174	0.0574	0.062	0.0364	0.0336
USP4	0.331205244449645	0.1648	0.2084	0.135	0.1858	0.2158	0.2046	0.0644	0.082
SCAP	0.819349331238449	0.5604	0.3542	0.457	0.2786	0.3352	0.2882	0.0991	0.0739
WDR48	0.190499903216016	0.0344	0.0317	0.0376	0.0305	0.4458	0.5276	0.3486	0.409
EIF1B	0.937685625461365	0.2884	0.3998	0.2646	0.3894	0.6922	0.5536	0.6076	0.4734
NKTR	0.370510461648155	0.0288	0.0315	0.0231	0.0346	0.3458	0.3968	0.376	0.428
DHX30	0.0902920536663739	0.3156	0.3486	0.2584	0.3226	0.5804	0.3748	0.4242	0.2032
DYNC1LI1	0.446747774127414	0.105	0.2036	0.0797	0.1404	0.0357	0.079	0.0183	0.0524
OSBPL10	0.986945907678985	0.7548	0.9132	0.7446	0.9038	0.5236	0.87	0.3604	0.8358
ITGA9	0.118229681174183	0.0885	0.0527	0.0625	0.0347	0.249	0.3038	0.0765	0.156
GOLGA4	0.355237423400047	0.667	0.3004	0.6322	0.2778	0.6702	0.3668	0.6726	0.3648
CTDSPL	0.325780086471589	0.0104	0.0092	0.0142	0.0133	0.8632	0.9686	0.8282	0.9628
GPD1L	0.652147386753754	0.4422	0.4374	0.435	0.4456	0.2138	0.3828	0.1154	0.2728
FBXL2	0.502232794618471	0.3068	0.281	0.2202	0.2066	0.6574	0.7374	0.4734	0.701
UBP1	0.439452082898998	0.973	0.7916	0.9624	0.7318	0.2778	0.2876	0.0688	0.175
ANO10	0.913566770134726	0.5688	0.9304	0.5812	0.9276	0.2082	0.3542	0.1676	0.3042
CCDC12	0.0173378184840558	0.0375	0.0649	0.0258	0.0509	0.1142	0.1426	0.0805	0.1094
STT3B	0.451078124852116	0.9426	0.6748	0.943	0.6872	0.4424	0.5484	0.1908	0.3656
CLASP2	0.430092868397972	0.0796	0.0648	0.0866	0.0796	0.3308	0.2872	0.302	0.2484
SNRK	0.655260939284751	0.572	0.4172	0.4836	0.3336	0.071	0.1232	0.0707	0.0998
ZNF589	0.580051990469894	0.202	0.1444	0.2306	0.1798	0.3372	0.2586	0.3282	0.2428
SHISA5	0.762687217949403	0.4444	0.6312	0.3914	0.5564	0.6992	0.9636	0.6328	0.9608
BSN	0.661541144560525	0.4942	0.7268	0.4916	0.7322	0.3498	0.3082	0.2796	0.3152
CAMKV	0.25936239486079	0.3422	0.2718	0.2684	0.226	0.371	0.5594	0.2484	0.4584
TRANK1	0.648354028636561	0.1124	0.1036	0.1178	0.1256	0.2404	0.2804	0.1274	0.193
RPSA	0.722446281569358	0.5202	0.3192	0.3934	0.2292	0.7192	0.7184	0.5508	0.554
ENTPD3	0.523382046057869	0.2324	0.1254	0.116	0.0573	0.4524	0.4474	0.146	0.1888
CTNNB1	0.237391039363383	0.5416	0.6036	0.5714	0.6354	0.0099	0.0067	0.0033	0.003
ULK4	0.685604188167169	0.255	0.2024	0.2934	0.252	0.0846	0.0747	0.0299	0.0323
MYRIP	0.889810095807326	0.7674	0.6668	0.7608	0.6684	0.2698	0.3452	0.2362	0.3298
PDCD6IP	0.18819707225539	0.2976	0.3114	0.2092	0.2354	0.7892	0.9624	0.6298	0.9046
GLB1	0.0508859075211497	0.0221	0.0402	0.0178	0.0319	0.004	0.0048	0.0082	0.009
CMTM8	0.461281626505055	0.4402	0.3912	0.4776	0.4372	0.8118	0.7868	0.8282	0.8176
OXSR1	0.844982911502471	0.5566	0.845	0.5306	0.8234	0.7088	0.3576	0.4684	0.1194
ARPP21	0.605683362913097	0.803	0.9528	0.767	0.941	0.376	0.4198	0.2336	0.2646
