gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
ZFPM2	0.905262307689035	0.7282	0.735	0.7258	0.7266	0.5144	0.4138	0.459	0.3228
ZHX2	0.796493229213646	0.768	0.7754	0.7506	0.77	0.3376	0.311	0.2186	0.2242
EXT1	0.945641544523835	0.7804	0.945	0.768	0.94	0.9964	0.9034	0.9966	0.93
RFX3	0.792369007830355	0.58	0.6338	0.4734	0.542	0.313	0.3042	0.1456	0.1686
SMARCA2	0.160641385015845	0.274	0.2634	0.2146	0.2084	0.6714	0.7442	0.5944	0.6712
KANK1	0.722796560975205	0.9812	0.8688	0.9788	0.8606	0.1726	0.174	0.0531	0.0845
GLIS3	0.913032550375614	0.8084	0.6194	0.7962	0.6226	0.5384	0.5062	0.4748	0.4006
EFR3A	0.726048388018267	0.5024	0.6114	0.5396	0.6386	0.2804	0.3646	0.2262	0.3294
AK3	0.833145578967405	0.8902	0.6964	0.8796	0.669	0.7624	0.4648	0.7178	0.4056
ASAP1	0.253470777603994	0.7002	0.6496	0.7028	0.6328	0.6302	0.5922	0.5588	0.5448
PTPRD	0.73503218994192	0.5226	0.4482	0.3904	0.298	0.4738	0.2348	0.1816	0.0648
ADCY8	0.288315536222314	0.6824	0.8216	0.6026	0.7564	0.4402	0.6694	0.3808	0.6218
TRAPPC9	0.372335383800125	0.4492	0.4668	0.4032	0.4426	0.7348	0.3502	0.706	0.3548
PTK2	0.877607447177069	0.5266	0.6152	0.56	0.6402	0.6456	0.639	0.605	0.5712
KIAA2026	0.354817351930597	0.1632	0.1136	0.0718	0.0551	0.44	0.489	0.314	0.3572
KCNQ3	0.493461362355457	0.9504	0.802	0.9556	0.8168	0.609	0.6784	0.5096	0.6
RFX3-AS1	0.99593095126405	0.9652	0.7474	0.9646	0.7766	0.4552	0.4414	0.3646	0.377
MPDZ	0.210197303946277	0.4828	0.3236	0.3134	0.187	0.8646	0.8134	0.8036	0.7584
RNF38	0.146816436527083	0.3096	0.2078	0.136	0.1064	0.5268	0.535	0.4684	0.4712
DENND4C	0.912316811826653	0.937	0.7626	0.9248	0.7724	0.567	0.4808	0.5344	0.4418
NFIB	0.447760822126369	0.5094	0.4584	0.4516	0.4102	0.8282	0.8024	0.773	0.7416
ZCCHC7	0.590253667674112	0.73	0.9286	0.7722	0.9372	0.565	0.6854	0.5614	0.678
CCDC171	0.8112792641809	0.583	0.5716	0.5338	0.568	0.444	0.34	0.4472	0.3446
MLLT3	0.161149021610877	0.5142	0.447	0.4648	0.3726	0.5952	0.5464	0.481	0.4318
ZDHHC21	0.0794721373068795	0.3326	0.305	0.3306	0.2798	0.7922	0.6968	0.7112	0.5974
FOCAD	0.715506473668332	0.5262	0.4692	0.4536	0.3878	0.4702	0.4286	0.3658	0.3304
TRPM3	0.437313269307782	0.6092	0.8684	0.6338	0.8722	0.9872	0.9866	0.976	0.9748
PCSK5	0.162731718973547	0.294	0.2724	0.2226	0.1796	0.8158	0.9834	0.8076	0.9764
CNTNAP3	0.957099960933474	0.8646	0.554	0.8652	0.5688	0.3398	0.2558	0.2728	0.2146
APBA1_ENSG00000107282	0.366833399166657	0.6006	0.4792	0.4512	0.3698	0.601	0.729	0.5818	0.7202
ZFAND5	0.466593217166559	0.813	0.6924	0.6412	0.6648	0.521	0.703	0.3276	0.6268
FAM189A2	0.395835133371744	0.6628	0.576	0.579	0.5092	0.7626	0.7118	0.6796	0.6664
GNA14	0.104828709095704	0.5392	0.4558	0.447	0.3796	0.4998	0.47	0.4144	0.3584
GNAQ	0.987830552638177	0.705	0.8202	0.604	0.7498	0.7614	0.4576	0.6842	0.348
ALDH1A1	0.127512707456294	0.1346	0.2276	0.1412	0.2086	0.2482	0.222	0.1574	0.1478
PTAR1	0.562597330673121	0.8876	0.6474	0.8644	0.597	0.9546	0.822	0.929	0.7838
TLE1	0.712171250717296	0.5882	0.4368	0.5692	0.3866	0.488	0.407	0.484	0.4024
VPS13A	0.453819168038424	0.69	0.5566	0.7064	0.5522	0.5472	0.4056	0.5516	0.4272
RORB	0.308288334080763	0.494	0.2912	0.5034	0.2898	0.9044	0.9282	0.8908	0.9108
GNA14-AS1	0.373699508905971	0.4924	0.5702	0.434	0.4706	0.5484	0.5876	0.4636	0.4608
_ENSG00000233926	0.842320270232232	0.882	0.8182	0.8562	0.779	0.4828	0.3692	0.481	0.365
FRG1HP	0.929885168242592	0.4932	0.329	0.4296	0.3088	0.8016	0.8426	0.7132	0.7772
SLC44A1	0.439609300608541	0.4186	0.4132	0.4014	0.3922	0.4178	0.3832	0.2668	0.2548
CDC14B	0.420277934192609	0.679	0.5712	0.6642	0.515	0.5538	0.5872	0.515	0.5678
SPIN1	0.0552925736892477	0.5044	0.5438	0.4684	0.5002	0.9054	0.8436	0.87	0.8066
INVS	0.904907349869542	0.3866	0.4826	0.4394	0.5266	0.5594	0.5326	0.5108	0.504
NTRK2	0.984688896551545	0.9484	0.9364	0.937	0.9202	0.6618	0.6342	0.623	0.5792
AUH	0.843079946072123	0.9798	0.8908	0.979	0.8956	0.9102	0.8748	0.8996	0.877
AOPEP	0.677326883043977	0.9944	0.7186	0.9918	0.7068	0.9196	0.716	0.8538	0.5798
ZNF462	0.968176215165398	0.5494	0.415	0.5242	0.3396	0.1912	0.186	0.15	0.1196
DAPK1	0.528580255648808	0.575	0.6238	0.5524	0.6202	0.3844	0.28	0.3854	0.2968
RABGAP1	0.951062889454994	0.845	0.807	0.7642	0.7942	0.7802	0.8144	0.6794	0.7696
BRINP1	0.888372282890206	0.8938	0.6342	0.8918	0.6252	0.1712	0.2322	0.155	0.207
ABL1	0.730401843685038	0.6368	0.661	0.5888	0.6342	0.7226	0.7872	0.6616	0.7144
LHX2	0.571251551638949	0.9576	0.9288	0.9612	0.9206	0.9212	0.8936	0.9256	0.8922
MEGF9	0.171618401741686	0.0847	0.1198	0.0375	0.0724	0.4524	0.4372	0.348	0.342
SETX	0.943117897530862	0.7656	0.8592	0.7136	0.784	0.1228	0.1288	0.0912	0.0881
DENND1A	0.810771290650194	0.7354	0.5526	0.7314	0.548	0.6914	0.6438	0.6426	0.6064
ECPAS	0.396760354264831	0.955	0.9768	0.8752	0.9554	0.8128	0.8892	0.7428	0.8268
RALGPS1	0.703252671842207	0.9644	0.7468	0.9586	0.7402	0.4206	0.4758	0.425	0.5192
GARNL3	0.809900822356475	0.8902	0.7236	0.8948	0.7486	0.756	0.731	0.7802	0.761
GSN	0.718212877694762	0.2744	0.218	0.2786	0.2336	0.3394	0.3086	0.3208	0.2856
ASTN2	0.234976977825884	0.742	0.7476	0.7538	0.7974	0.1526	0.2078	0.1094	0.1808
KIAA1958	0.113076031316915	0.166	0.2526	0.1754	0.2154	0.2896	0.339	0.2394	0.2908
STRBP	0.262048696076065	0.8428	0.9774	0.8108	0.9724	0.0618	0.0733	0.0321	0.0459
FNBP1	0.225105431406262	0.4038	0.4774	0.2876	0.3512	0.9532	0.9726	0.93	0.9668
MVB12B	0.700327939067857	0.6292	0.3862	0.6166	0.3822	0.5996	0.688	0.555	0.6342
SPTAN1	0.569928997659988	0.8468	0.7484	0.8246	0.7504	0.8464	0.8874	0.805	0.858
PTGDS	0.452433057711643	0.259	0.6988	0.239	0.6854	0.3904	0.7036	0.2816	0.6012
CD81	0.933201400265813	0.564	0.376	0.5706	0.417	0.7076	0.8064	0.545	0.7268
OLFM1	0.764216098975047	0.9348	0.8982	0.895	0.8302	0.9198	0.5076	0.9006	0.4326
STIM1	0.368082886330668	0.8504	0.979	0.8532	0.9716	0.4216	0.4424	0.376	0.4674
RPLP2	0.889274542553222	0.9118	0.7004	0.9034	0.6676	0.7102	0.6812	0.6298	0.573
EHMT1	0.781692176399519	0.5686	0.649	0.5032	0.5662	0.4524	0.505	0.4778	0.514
PIK3C2A	0.972802270810534	0.891	0.6092	0.8884	0.592	0.7902	0.8214	0.78	0.8266
DKK3	0.764083483645952	0.9068	0.8692	0.901	0.882	0.882	0.7762	0.8472	0.7344
MRVI1	0.447414106149732	0.4086	0.3888	0.3562	0.29	0.6064	0.5128	0.5106	0.3978
GALNT18	0.683446146548385	0.9254	0.9154	0.9146	0.9002	0.9234	0.952	0.9022	0.9518
SOX6	0.327382866356938	0.7982	0.7314	0.739	0.653	0.1704	0.1116	0.1064	0.0693
STK33	0.79253423923112	0.7884	0.7374	0.7996	0.7242	0.3306	0.4238	0.2658	0.396
SBF2	0.857876600994922	0.3902	0.4548	0.4344	0.4974	0.795	0.4094	0.7542	0.4344
PDE3B	0.893878646317221	0.5126	0.4468	0.5218	0.4446	0.7786	0.7784	0.7534	0.7342
RIC3	0.471420323382557	0.9764	0.9372	0.9784	0.9034	0.744	0.7228	0.3766	0.505
PLEKHA7	0.690731774488838	0.9442	0.8984	0.9132	0.8518	0.9434	0.597	0.9346	0.604
NAV2	0.74606476826806	0.8648	0.8996	0.8778	0.8956	0.8832	0.8608	0.8744	0.8438
USP47	0.347101291030478	0.5336	0.6906	0.5984	0.7594	0.4068	0.6098	0.3308	0.5308
TEAD1	0.877323805211826	0.2956	0.3368	0.193	0.2238	0.3016	0.331	0.2884	0.3054
LGR4	0.59911300049379	0.504	0.5064	0.4996	0.4812	0.3378	0.2714	0.3132	0.2544
SPON1	0.30268545370315	0.3078	0.2486	0.2412	0.1832	0.2514	0.2094	0.2854	0.2274
TTC17	0.785603826416742	0.433	0.459	0.405	0.4428	0.652	0.7614	0.6454	0.7702
MPPED2	0.510739999072446	0.7754	0.9142	0.7662	0.9022	0.4056	0.3068	0.3054	0.2156
ELP4	0.404305820228932	0.604	0.7244	0.5394	0.6918	0.3452	0.3022	0.333	0.2982
FNBP4	0.656340164197052	0.1174	0.0864	0.1416	0.1024	0.2144	0.2582	0.2302	0.2752
SLC1A2	0.693899004584433	0.9298	0.723	0.9022	0.6898	0.8576	0.6748	0.81	0.5744
AMBRA1	0.0785671087668387	0.4908	0.5192	0.4016	0.4888	0.9592	0.9828	0.9314	0.9614
LRP4	0.151489808483596	0.196	0.2018	0.2304	0.2468	0.5226	0.3444	0.4158	0.2462
PHF21A	0.895871425325355	0.247	0.25	0.2668	0.2606	0.692	0.4952	0.6934	0.481
LRRC4C	0.34923202068027	0.362	0.3092	0.2486	0.2104	0.3986	0.2572	0.339	0.1916
HSD17B12	0.623869177027945	0.8434	0.7212	0.8176	0.7156	0.3274	0.2138	0.2338	0.1472
PAMR1	0.428115662111171	0.5502	0.57	0.5718	0.5938	0.6238	0.5648	0.636	0.5836
DGKZ	0.929620892390259	0.556	0.5064	0.5166	0.4586	0.9608	0.7244	0.925	0.6404
PTPRJ	0.988767915719717	0.3216	0.2144	0.1944	0.1182	0.6288	0.5262	0.49	0.4214
C11orf49	0.359303573905338	0.894	0.8956	0.8716	0.8758	0.5108	0.5624	0.2806	0.4208
CELF1	0.437796953110496	0.622	0.4404	0.4922	0.2812	0.9312	0.9244	0.9194	0.9164
TRIM44	0.2859239558097	0.2976	0.4704	0.3448	0.5118	0.1656	0.1314	0.1042	0.0694
METTL15	0.646433198492789	0.7868	0.9948	0.797	0.9946	0.8602	0.645	0.8174	0.5626
RTN3	0.759902667420636	0.7158	0.5098	0.665	0.4862	0.3904	0.213	0.2686	0.136
FADS2	0.627375807279938	0.6966	0.552	0.7126	0.5792	0.7414	0.7206	0.7008	0.669
ASRGL1	0.776197395266845	0.8802	0.8398	0.8738	0.822	0.88	0.9882	0.8552	0.987
FTH1	0.660540175015475	0.842	0.8922	0.8104	0.8684	0.436	0.2662	0.0924	0.0736
SLC3A2	0.830485548672095	0.5028	0.4878	0.4898	0.4756	0.7914	0.6914	0.7886	0.6694
NEAT1	0.820984760321255	0.8234	0.6694	0.8258	0.6572	0.5576	0.3766	0.5506	0.3726
RSF1	0.913724851052745	0.8676	0.7344	0.6756	0.5672	0.6126	0.4474	0.5854	0.3958
FAM168A	0.892259523719372	0.7398	0.4836	0.7746	0.5192	0.7642	0.734	0.7848	0.7644
ACER3	0.726899438876294	0.2472	0.2118	0.2678	0.2324	0.655	0.5344	0.6488	0.5316
PPP6R3	0.670689052478014	0.4706	0.4578	0.4108	0.449	0.5804	0.3218	0.6114	0.3282
CHKA	0.455608531928773	0.8724	0.8702	0.8554	0.843	0.7082	0.7712	0.7002	0.7312
PPFIA1	0.691273539508557	0.6652	0.5322	0.6148	0.4684	0.9748	0.9302	0.971	0.9218
FCHSD2	0.788003596328898	0.7696	0.6306	0.5842	0.4878	0.8428	0.6724	0.8184	0.664
KDM2A	0.355593006057669	0.4944	0.4698	0.4996	0.4734	0.9346	0.9736	0.921	0.9712
PACS1	0.0477547784972276	0.11	0.3512	0.0638	0.2356	0.5818	0.4596	0.4814	0.3646
RAB6A	0.381813657845692	0.6448	0.4462	0.6304	0.3874	0.6874	0.5668	0.7012	0.5624
MALAT1	0.489005377087167	0.7676	0.727	0.6292	0.567	0.7268	0.7812	0.6198	0.6378
_ENSG00000254604	0.445042283585375	0.8192	0.8806	0.7444	0.8646	0.7152	0.7386	0.6226	0.695
PICALM	0.485371827963894	0.1606	0.1526	0.0848	0.0938	0.6656	0.5604	0.646	0.5276
YAP1	0.674716195261933	0.3816	0.4672	0.3382	0.3932	0.5292	0.2956	0.2984	0.1514
SESN3	0.300171592991084	0.3842	0.2752	0.2512	0.1748	0.4864	0.43	0.191	0.1836
TENM4	0.918021018570565	0.784	0.8576	0.7696	0.8608	0.9582	0.9684	0.9534	0.9654
ATM	0.371047871404174	0.184	0.1848	0.2172	0.2368	0.2512	0.3024	0.1752	0.2128
DLG2	0.189394502611028	0.0533	0.0406	0.0643	0.0565	0.3348	0.3546	0.2796	0.2944
GRIA4	0.345709298317295	0.1948	0.2018	0.142	0.1634	0.4704	0.4414	0.1994	0.3354
FAT3	0.502045780020968	0.9096	0.7976	0.9062	0.7814	0.1654	0.173	0.0469	0.0528
ARHGAP42	0.319225640923125	0.6358	0.5232	0.5444	0.5026	0.225	0.2702	0.1676	0.2232
TAF1D	0.98812999058088	0.9078	0.9282	0.879	0.8924	0.6648	0.7534	0.5018	0.6574
TMEM135	0.844083267222374	0.2684	0.2362	0.252	0.2334	0.7302	0.779	0.7394	0.7826
MAML2	0.602909709813068	0.2084	0.3966	0.1896	0.361	0.4904	0.644	0.2816	0.54
DYNC2H1	0.892012889200031	0.8098	0.8926	0.802	0.885	0.1826	0.1852	0.0437	0.0443
MIR4300HG	0.651642840028899	0.609	0.35	0.6314	0.363	0.1248	0.133	0.0222	0.0328
GRAMD1B	0.86858752238508	0.5432	0.475	0.4636	0.398	0.5266	0.5604	0.4944	0.5216
ZBTB16	0.706718242569758	0.9822	0.9322	0.9708	0.8766	0.6442	0.439	0.546	0.3348
KMT2A	0.310242664047271	0.6258	0.3608	0.5534	0.3296	0.4534	0.5114	0.4248	0.4772
RPS25_ENSG00000118181	0.675313263012667	0.853	0.9656	0.8144	0.9594	0.3908	0.5182	0.3592	0.446
SORL1	0.250051505707313	0.2516	0.2014	0.135	0.1168	0.4756	0.4508	0.329	0.3098
NCAM1	0.22936830316979	0.1852	0.2702	0.1736	0.2172	0.233	0.22	0.2064	0.1944
GRIK4	0.443319952405041	0.7124	0.7348	0.7166	0.7412	0.136	0.1288	0.135	0.1366
SIK3	0.544379136625652	0.62	0.4084	0.6342	0.4232	0.911	0.8698	0.8918	0.8598
HEPACAM	0.430100125862857	0.6022	0.7224	0.5064	0.6992	0.4734	0.7526	0.425	0.725
SIK2	0.791959579612439	0.8444	0.856	0.8262	0.8426	0.7234	0.3374	0.7212	0.3524
CADM1	0.4028923032902	0.3338	0.2344	0.3198	0.2144	0.2318	0.2446	0.1788	0.2364
OAF	0.764287231029819	0.727	0.6714	0.7362	0.6748	0.8662	0.7032	0.8628	0.7078
ARHGEF12	0.805457447638244	0.1422	0.0964	0.0921	0.0603	0.4128	0.4998	0.391	0.4924
HEPN1	0.526974050382957	0.7274	0.9336	0.6302	0.9	0.8408	0.7844	0.6712	0.6858
MIR100HG	0.650422712571467	0.971	0.9748	0.9738	0.977	0.3418	0.304	0.1786	0.1632
_ENSG00000255580	0.686219460311034	0.6318	0.5128	0.5456	0.4226	0.5268	0.5408	0.3496	0.3878
ZMYND11	0.610112567093177	0.7598	0.6076	0.7114	0.5796	0.6396	0.3032	0.4094	0.133
CELF2	0.595973445046473	0.5208	0.6656	0.3454	0.5366	0.9116	0.9676	0.8988	0.9508
NEBL	0.358218951510198	0.2674	0.2032	0.198	0.1274	0.3052	0.3066	0.2364	0.248
MLLT10	0.46583179401934	0.3458	0.3388	0.3666	0.3898	0.588	0.4908	0.546	0.4444
ARHGAP21	0.950414811523537	0.642	0.6476	0.6666	0.6882	0.8378	0.5992	0.8154	0.5764
PLXDC2	0.544822425208774	0.2722	0.1602	0.0893	0.0442	0.0906	0.0565	0.043	0.0225
ARHGAP32	0.789983962668794	0.2994	0.362	0.2036	0.2698	0.924	0.7962	0.8602	0.716
DNAJC1	0.856855510637218	0.9446	0.7224	0.9404	0.7324	0.8018	0.8002	0.8094	0.8008
FAM171A1	0.231954537112274	0.3648	0.305	0.3848	0.3522	0.3846	0.3804	0.3898	0.3948
SLC39A12	0.401775326324102	0.4746	0.363	0.4592	0.3498	0.831	0.7888	0.8382	0.8086
PIP4K2A	0.48312694309426	0.759	0.677	0.7596	0.6858	0.6982	0.6996	0.6702	0.722
DIP2C	0.941752677098965	0.922	0.7178	0.8886	0.6138	0.3748	0.2604	0.3046	0.1958
FRMD4A	0.486317325474335	0.8998	0.8872	0.8782	0.8612	0.7708	0.6224	0.7622	0.6398
CACNB2	0.558667901353649	0.8088	0.8386	0.8106	0.8304	0.849	0.6936	0.8204	0.679
PFKFB3	0.632606329912583	0.3662	0.5572	0.3698	0.5476	0.5628	0.74	0.5388	0.7196
NTM	0.703002962550265	0.8668	0.8442	0.8432	0.7968	0.3244	0.3722	0.3146	0.3624
CAMK1D	0.31998822408561	0.6044	0.8052	0.6092	0.7996	0.832	0.9096	0.7936	0.8972
OPCML	0.593774460611223	0.316	0.4072	0.1212	0.2352	0.1586	0.0752	0.1288	0.0581
SFMBT2	0.43676487014672	0.337	0.4138	0.2946	0.3728	0.8478	0.895	0.8228	0.8872
NSUN6	0.826522578686628	0.3176	0.3312	0.2652	0.279	0.4644	0.5968	0.4634	0.6142
WAC	0.827817444023852	0.7808	0.541	0.67	0.3874	0.8646	0.359	0.8486	0.3394
NRP1	0.202531185033913	0.2676	0.2062	0.2598	0.1658	0.5184	0.3256	0.4662	0.2646
RASSF4	0.606480528265711	0.7812	0.4568	0.691	0.3416	0.8186	0.9812	0.7804	0.967
MAPK8	0.838403540337299	0.153	0.1234	0.1752	0.1468	0.197	0.2006	0.0806	0.0884
ANKRD26	0.781920990434093	0.4986	0.5324	0.4374	0.4208	0.5318	0.5262	0.4918	0.4928
CCNY	0.527241494587308	0.171	0.3124	0.159	0.2578	0.5188	0.5428	0.4492	0.4144
EPC1	0.723616719410738	0.3716	0.3202	0.332	0.2744	0.6066	0.9478	0.5746	0.925
ABI1	0.481404362426289	0.9358	0.5902	0.9076	0.5244	0.5472	0.4942	0.3846	0.3378
PARD3	0.604283041642244	0.4642	0.3796	0.462	0.3598	0.8926	0.4866	0.8856	0.4622
ZEB1	0.318274628432154	0.8346	0.7458	0.8254	0.7716	0.3368	0.323	0.1554	0.1676
ZNF438	0.971396202781601	0.7458	0.8646	0.7374	0.88	0.408	0.6666	0.3774	0.6868
SGMS1	0.510369309366438	0.254	0.207	0.1694	0.1234	0.9812	0.9138	0.9862	0.917
ZNF37BP	0.904335853976583	0.9354	0.7792	0.9298	0.7778	0.7158	0.7074	0.711	0.7234
ZMIZ1	0.980336784825928	0.7296	0.886	0.7106	0.8706	0.2344	0.6108	0.192	0.5344
BICC1	0.122928150567765	0.7984	0.8314	0.729	0.7774	0.1474	0.1684	0.1544	0.176
P4HA1	0.929670395395935	0.8958	0.7988	0.9096	0.8164	0.6786	0.3064	0.6876	0.33
RPS24	0.242210701808521	0.6758	0.7014	0.5878	0.6542	0.8468	0.6188	0.842	0.6454
HERC4	0.19621278927887	0.0839	0.1216	0.0686	0.1026	0.5606	0.4216	0.4622	0.3338
CAMK2G	0.122156693732807	0.4588	0.5216	0.4334	0.5186	0.2802	0.2722	0.2696	0.2672
ADK	0.068410438480729	0.2306	0.1806	0.1568	0.1308	0.2948	0.2292	0.2948	0.2314
KCNMA1	0.19958233152967	0.1794	0.1878	0.1894	0.1854	0.5528	0.5076	0.5048	0.4616
KAT6B_ENSG00000156650	0.873607093076108	0.9666	0.9656	0.9474	0.9562	0.4656	0.4042	0.4076	0.3672
PHYHIPL	0.256460980190374	0.1034	0.1698	0.0977	0.1454	0.0814	0.0775	0.0054	0.0124
STOX1	0.417114689508009	1	0.971	0.999	0.969	0.7998	0.7604	0.7828	0.762
JMJD1C	0.908981029556847	0.9128	0.7082	0.896	0.6984	0.3602	0.6532	0.3044	0.598
PRKG1	0.323443674596457	0.6054	0.905	0.512	0.882	0.6402	0.5218	0.568	0.4436
NRG3	0.254027506460887	0.145	0.1192	0.116	0.1042	0.5986	0.6584	0.5658	0.6292
PSAP	0.856932629546891	0.6548	0.675	0.6454	0.6882	0.6994	0.8894	0.6048	0.8618
NUTM2B-AS1	0.887601192482497	0.5838	0.6298	0.5564	0.6144	0.4586	0.414	0.4512	0.4128
LINC00595	0.806175756553535	0.6706	0.8202	0.6636	0.8218	0.9306	0.872	0.9402	0.893
NT5C2	0.693362358073407	0.4938	0.5168	0.4416	0.4032	0.5942	0.3652	0.5134	0.2884
BTAF1	0.166547179911153	0.6484	0.543	0.6456	0.5058	0.4588	0.3668	0.4596	0.3538
SORBS1	0.320956071604442	0.6538	0.7044	0.588	0.6248	0.8656	0.9506	0.8414	0.9386
CCSER2	0.839719794537771	0.6548	0.5476	0.5162	0.4272	0.4776	0.4996	0.371	0.3698
BMPR1A	0.79508227587935	0.8796	0.7884	0.872	0.7952	0.9902	0.9432	0.9898	0.9472
GBF1	0.543978865871125	0.8056	0.8868	0.7896	0.8828	0.5852	0.475	0.4498	0.4098
CPEB3	0.542819377800888	0.9108	0.6658	0.8964	0.6402	0.8922	0.7826	0.879	0.7676
LGI1	0.45730399592891	0.7286	0.5952	0.6856	0.5966	0.457	0.4674	0.4312	0.4486
PPP1R3C	0.224865812067099	0.9546	0.6318	0.8618	0.5662	0.6094	0.2928	0.4856	0.1506
ARMH3	0.520744292657292	0.3548	0.3196	0.3106	0.2732	0.5266	0.435	0.5242	0.449
GLUD1	0.336376692982441	0.2262	0.2566	0.2268	0.2496	0.6948	0.7104	0.6258	0.6558
CNNM2	0.251072138677479	0.4754	0.5836	0.491	0.602	0.3312	0.387	0.3418	0.4094
BTRC	0.741071522846082	0.8054	0.5486	0.8018	0.5102	0.7736	0.8678	0.7638	0.8688
PTEN	0.161681494345239	0.1812	0.1446	0.1818	0.1576	0.6002	0.555	0.4964	0.4622
HPSE2	0.145739010310536	0.3528	0.3038	0.3408	0.3228	0.6326	0.6724	0.6428	0.661
ZNF518A	0.699735464419758	0.6342	0.6518	0.5968	0.631	0.2548	0.3134	0.0761	0.1344
PCGF5	0.545639142985338	0.8882	0.8746	0.8412	0.835	0.4738	0.3232	0.484	0.3718
GRID1	0.883265155572355	0.773	0.8854	0.745	0.8402	0.8522	0.737	0.8556	0.764
LCOR	0.903344202870657	0.9222	0.8066	0.9356	0.8376	0.9924	0.989	0.9904	0.9894
OGA	0.111349529525851	0.0461	0.0254	0.0552	0.0371	0.4986	0.66	0.3458	0.5056
NUTM2A-AS1	0.751480761841485	0.438	0.5192	0.4418	0.4896	0.8604	0.4594	0.835	0.4146
ENTPD1-AS1	0.759239871757361	0.5542	0.6998	0.5096	0.6632	0.952	0.8582	0.9266	0.8154
WNK1	0.622081245540254	0.6504	0.5198	0.6268	0.5076	0.8036	0.8806	0.735	0.8502
FGFR2	0.383176738029837	0.4662	0.737	0.4426	0.7028	0.4628	0.5758	0.3658	0.516
TULP3	0.164953630499777	0.1136	0.1928	0.0948	0.1536	0.7026	0.7286	0.6384	0.686
ERC1	0.62756729053449	0.926	0.837	0.9418	0.852	0.9744	0.9394	0.9686	0.9282
ABLIM1	0.669292121940721	0.7434	0.4932	0.7224	0.4848	0.0722	0.0857	0.0691	0.0834
RAB11FIP2	0.193020221449545	0.1786	0.3366	0.1454	0.2756	0.727	0.8096	0.5096	0.7508
GPAM	0.778814080893619	0.9352	0.9084	0.9426	0.9182	0.7574	0.9502	0.701	0.9446
MXI1	0.92393594410219	0.588	0.4494	0.5692	0.4252	0.7366	0.6968	0.7154	0.6794
ADD3	0.560177326405532	0.7928	0.6462	0.7632	0.5922	0.338	0.2504	0.3106	0.219
TCF7L2	0.122477210380278	0.4948	0.5694	0.4024	0.476	0.8484	0.738	0.8402	0.693
DOCK1	0.157991661308448	0.0981	0.108	0.0626	0.0857	0.8092	0.6768	0.779	0.6476
CACNA1C	0.882577972129732	0.6448	0.8844	0.5882	0.8196	0.299	0.3992	0.1016	0.2372
VTI1A	0.366898711643564	0.1702	0.2212	0.1704	0.2178	0.7066	0.8102	0.6822	0.8222
HTRA1	0.264421855508649	0.6926	0.6252	0.5846	0.5186	0.4362	0.7404	0.3052	0.6958
EMX2	0.0179275574694925	0.0658	0.0319	0.0581	0.0325	0.2398	0.1904	0.197	0.1534
CTBP2	0.37811355158731	0.7768	0.9524	0.6678	0.9192	0.691	0.7532	0.6634	0.736
EMX2OS	0.722348485765961	0.3348	0.4102	0.2242	0.2592	0.9656	0.9838	0.9608	0.9752
MGST1	0.581477738020512	0.7868	0.683	0.7696	0.5738	0.7462	0.667	0.6336	0.5754
LMO3	0.907107568556992	0.798	0.8946	0.7142	0.8472	0.8466	0.7514	0.7978	0.6916
LRP6_ENSG00000070018	0.184032303854987	0.0271	0.0266	0.0299	0.0311	0.1526	0.1672	0.1312	0.1554
GAPDH	0.787209391100171	0.8548	0.7826	0.8446	0.7994	0.4786	0.4868	0.4356	0.429
RERG	0.635732694191579	0.6132	0.4824	0.5718	0.4278	0.7562	0.6728	0.784	0.7226
ETV6	0.471470618341455	0.628	0.662	0.5554	0.6104	0.5784	0.5684	0.4742	0.4238
SLCO1C1	0.511918315165922	0.3984	0.5324	0.3586	0.52	0.982	0.8406	0.9834	0.7842
EPS8	0.924348158911339	0.1774	0.1386	0.153	0.1118	0.5204	0.6272	0.486	0.611
RIMKLB	0.323123453275443	0.4064	0.3674	0.321	0.2884	0.1842	0.179	0.2072	0.2006
PDE3A	0.51506155788417	0.4216	0.2976	0.3286	0.2424	0.3254	0.2742	0.3432	0.2966
CNTN1	0.0566631009929971	0.2228	0.225	0.1664	0.1314	0.3044	0.2962	0.2004	0.1736
RAPGEF3	0.263739087980418	0.8824	0.749	0.872	0.6926	0.8358	0.9524	0.7644	0.9436
DNM1L	0.413233352053652	0.6754	0.8994	0.65	0.8688	0.4596	0.2478	0.473	0.2864
LDHB	0.68467427484659	0.8744	0.701	0.8502	0.6356	0.6074	0.5966	0.6388	0.6254
RASSF8	0.83961560359929	0.6586	0.8742	0.6506	0.8594	0.675	0.5242	0.701	0.5882
ITPR2	0.698785336409778	0.954	0.7156	0.9424	0.633	0.2736	0.2328	0.2638	0.2204
CCDC91	0.524216652324043	0.8592	0.6288	0.8604	0.5884	0.7106	0.7704	0.6634	0.7672
SOX5	0.822185892880451	0.7522	0.5118	0.7154	0.441	0.9142	0.9262	0.8924	0.886
KIF21A	0.125300600874791	0.753	0.7042	0.7204	0.6372	0.8286	0.8134	0.7306	0.7876
FGD4	0.237810673390985	0.3268	0.3044	0.3052	0.2342	0.6084	0.6036	0.6114	0.5994
